sample_key,run_label,vae_run_tag,model,model_tag,attack,rank_in_combo,sample_id,source_class,true_label,pred_before,pred_after,target_class,target_success,protocol_valid,mask_valid,raw_g1g8_valid,joint_valid,selected_restart,input_l2_scaled,latent_l2,top_feature_changes,feature_index,feature,original_raw,adversarial_raw,delta_raw,original_scaled,adversarial_scaled,delta_scaled
gaussian|dualpath|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,DualPath,dualpath,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.3795643770630581,1.9467922421189812,`IAT` 0.00096856; `Min` -4.20552; `Variance` 14813.9; `Header_Length` -3.37359; `AVG` 115.003,0,Header_Length,31.99999930356512,28.62640700538327,-3.3735922981818476,1.003311276435852,0.7240403890609741,-0.27927088737487793
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,19,SMTP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,20,SSH,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,21,IRC,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,22,TCP,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,23,UDP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,24,DHCP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,25,ARP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,26,ICMP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,27,IGMP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,28,IPv,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,29,LLC,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,30,Tot sum,7792.0000754110515,7792.0000754110515,0.0,0.036617014557123184,0.036617014557123184,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,31,Min,78.0,79.22101593017578,1.2210159301757812,3.0,3.203502655029297,0.20350265502929688
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,32,Max,2858.000000476837,2778.8559532165527,-79.14404726028442,2.607495069503784,2.5294437408447266,-0.07805132865905762
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,33,AVG,779.2000308036804,780.4210216999054,1.2209908962249756,1.3444015979766846,1.3467587232589722,0.0023571252822875977
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,34,Std,975.2055387757646,963.7222701572828,-11.483268618481816,4.61686372756958,4.562314510345459,-0.054549217224121094
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,35,Tot size,779.2000308036804,1113.9275867938995,334.7275559902191,1.3444015979766846,1.9905937910079956,0.646192193031311
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,36,IAT,5.8913229725646285e-05,0.0007305495414761626,0.0006716363117505162,-0.1069132536649704,0.6174942255020142,0.7244074791669846
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,37,Number,10.0,10.0,0.0,-1.0,-1.0,0.0
gaussian|lstm|targeted_benign|1|940,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,LSTM,lstm,targeted-benign-latent-pgd,1,940,Recon,Recon,Recon,Benign,Benign,True,True,True,True,True,4,1.340011790077795,1.905911890593752,`Rate` -18303.6; `IAT` 0.000671636; `Tot size` 334.728; `Variance` -22309.7; `Min` 1.22102,38,Variance,951025.9891987145,928716.2630895451,-22309.726109169424,21.460182189941406,20.956750869750977,-0.5034313201904297
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,0,Header_Length,31.99999930356512,28.242332467670735,-3.7576668358943834,1.003311276435852,0.69224613904953,-0.311065137386322
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,1,Protocol Type,6.0,6.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,2,Time_To_Live,60.7999991824654,60.7999991824654,0.0,-1.6753898859024048,-1.6753898859024048,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,3,Rate,1373.0659936749298,301.8162593290508,-1071.249734345879,-0.20755596458911896,-0.25083547830581665,-0.04327951371669769
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,4,fin_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,5,syn_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,6,rst_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,7,psh_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,8,ack_flag_number,1.0,0.9974479675292969,-0.002552032470703125,1.0,0.9974479675292969,-0.002552032470703125
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,9,ece_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,10,cwr_flag_number,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,11,ack_count,10.000000238418579,8.999853014945984,-1.0001472234725952,1.4285714626312256,1.2856932878494263,-0.14287817478179932
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,12,syn_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,13,fin_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,14,rst_count,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,15,HTTP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,16,HTTPS,1.0,1.0,0.0,1.0,1.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,17,DNS,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,18,Telnet,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,19,SMTP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,20,SSH,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,21,IRC,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,22,TCP,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,23,UDP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,24,DHCP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,25,ARP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,26,ICMP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,27,IGMP,0.0,0.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,28,IPv,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,29,LLC,1.0,1.0,0.0,0.0,0.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,30,Tot sum,12090.00012666732,12090.00012666732,0.0,0.12444063276052475,0.12444063276052475,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,31,Min,66.0,61.74324417114258,-4.256755828857422,1.0,0.2905406951904297,-0.7094593048095703
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,32,Max,1500.0000488758087,1602.217209815979,102.21716094017029,1.2682446241378784,1.3690505027770996,0.10080587863922119
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,33,AVG,1208.9999413490295,1311.2171273231506,102.2171859741211,2.174131155014038,2.3714616298675537,0.19733047485351562
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,34,Std,602.4168391897874,592.1331614874507,-10.283677702336718,2.8459975719451904,2.797146797180176,-0.04885077476501465
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,35,Tot size,1208.9999413490295,1310.3653421401978,101.36540079116821,2.174131155014038,2.3698172569274902,0.19568610191345215
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,36,IAT,0.0007581949907886246,0.001960894387286357,0.0012026993964977324,0.647311806678772,1.9445085525512695,1.2971967458724976
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,37,Number,10.0,10.0,0.0,-1.0,-1.0,0.0
gaussian|mlp|targeted_benign|1|1077,gaussian,gaussian_anticollapse_beta05_freebits01_20260529_173512,MLP,mlp,targeted-benign-latent-pgd,1,1077,Spoofing,Spoofing,Spoofing,Benign,Benign,True,True,True,True,True,0,1.5721963258203984,1.6248077342567389,`IAT` 0.0012027; `Min` -4.25676; `Header_Length` -3.75767; `Variance` -12290.1; `AVG` 102.217,38,Variance,362906.02233478054,350615.92798426934,-12290.094350511208,8.188929557800293,7.911596775054932,-0.27733278274536133
