attack_config,sample_index,feature_name,original_raw,perturbed_raw,delta_raw,mask_value,violation,true_class,clean_pred,adv_pred
attack_binary_pgd_0.30,9479,DNS,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,Telnet,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,SSH,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,IRC,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,TCP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,UDP,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,DHCP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,ARP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,ICMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,IPv,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,LLC,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,SMTP,0.0,-0.22500000894069672,-0.22500000894069672,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,9479,IGMP,0.0,-0.14541342854499817,-0.14541342854499817,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Tot sum,1137.0,-13544.701171875,-14681.701171875,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Variance,3947.3447265625,-9347.255859375,-13294.6005859375,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Rate,59.5927734375,-7365.97412109375,-7425.56689453125,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Max,230.0,-74.20001220703125,-304.20001220703125,1.0,Non-negative constraint violated | Min > Max,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,AVG,113.69999694824219,-41.70001220703125,-155.40000915527344,1.0,"Non-negative constraint violated | AVG outside [Min, Max]",Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Tot size,113.69999694824219,-41.70001220703125,-155.40000915527344,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Std,62.82789611816406,-0.32572484016418457,-63.15362095832825,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Number,10.0,-16.99999237060547,-26.99999237060547,1.0,Non-negative constraint violated | Packet count must be >= 1,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Header_Length,7.199999809265137,10.824000358581543,3.6240005493164062,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Protocol Type,17.0,14.663712501525879,-2.336287498474121,0.0,"Protocol clean=17, adv=INVALID (non-integer: 14.6637) | Protocol invalid: non-integer",Attack,Attack,Benign
attack_binary_pgd_0.30,35460,ack_count,0.0,-1.5750000476837158,-1.5750000476837158,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Time_To_Live,140.3000030517578,140.87301635742188,0.5730133056640625,0.0,-,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Min,60.0,60.45000076293945,0.4500007629394531,1.0,Min > Max,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,fin_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,syn_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,rst_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,psh_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,ack_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,ece_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,cwr_flag_number,0.0,0.30000001192092896,0.30000001192092896,0.0,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,syn_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,fin_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,rst_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,35460,HTTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,HTTPS,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,DNS,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,Telnet,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,SMTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,SSH,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,IRC,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,DHCP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,ARP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,ICMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,IGMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,TCP,0.0,-0.2999999523162842,-0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,UDP,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,IPv,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,35460,LLC,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Tot sum,824.0,-13857.701171875,-14681.701171875,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Variance,279.1555480957031,-13015.4443359375,-13294.599884033203,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Rate,23.82763671875,-7401.73974609375,-7425.5673828125,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Max,105.0,-199.20001220703125,-304.20001220703125,1.0,Non-negative constraint violated | Min > Max,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,AVG,82.4000015258789,-73.0,-155.4000015258789,1.0,"Non-negative constraint violated | AVG outside [Min, Max]",Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Tot size,82.4000015258789,-73.0,-155.4000015258789,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Std,16.707948684692383,-46.445674896240234,-63.15362358093262,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Number,10.0,-16.99999237060547,-26.99999237060547,1.0,Non-negative constraint violated | Packet count must be >= 1,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Header_Length,12.0,15.624000549316406,3.6240005493164062,1.0,-,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Protocol Type,17.0,13.699999809265137,-3.3000001907348633,0.0,"Protocol clean=17, adv=INVALID (non-integer: 13.7000) | Protocol invalid: non-integer",Attack,Attack,Benign
attack_binary_pgd_0.30,38662,ack_count,2.0,-0.09999999403953552,-2.0999999940395355,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Time_To_Live,60.400001525878906,60.97300338745117,0.5730018615722656,0.0,-,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,fin_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,syn_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,rst_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,psh_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,ack_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,ece_flag_number,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,cwr_flag_number,0.0,0.30000001192092896,0.30000001192092896,0.0,Integer constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,syn_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,fin_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,rst_count,0.0,-0.30000001192092896,-0.30000001192092896,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_pgd_0.30,38662,HTTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,HTTPS,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,DNS,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Telnet,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,SMTP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,SSH,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,IRC,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,TCP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,UDP,1.0,0.699999988079071,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,DHCP,0.0,0.30000001192092896,0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,ARP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,ICMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,IGMP,0.0,-0.30000001192092896,-0.30000001192092896,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,IPv,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,LLC,1.0,1.2999999523162842,0.2999999523162842,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_pgd_0.30,38662,Min,60.0,60.07967758178711,0.07967758178710938,1.0,Min > Max,Attack,Attack,Benign
attack_binary_cw_0,2281,Tot sum,774.0,-25130.298828125,-25904.298828125,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,Variance,2582.933349609375,-453.5888977050781,-3036.522247314453,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_cw_0,2281,Rate,99.8662109375,-1299.28076171875,-1399.14697265625,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,Tot size,77.4000015258789,-75.13536071777344,-152.53536224365234,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,AVG,77.4000015258789,-32.12187194824219,-109.5218734741211,1.0,"Non-negative constraint violated | AVG outside [Min, Max]",Attack,Attack,Benign
attack_binary_cw_0,2281,Number,10.0,-32.71131896972656,-42.71131896972656,1.0,Integer constraint violated | Non-negative constraint violated | Packet count must be >= 1,Attack,Attack,Benign
attack_binary_cw_0,2281,Max,214.0,186.39662170410156,-27.603378295898438,1.0,-,Attack,Attack,Benign
attack_binary_cw_0,2281,Std,50.822566986083984,40.01021957397461,-10.812347412109375,1.0,Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_cw_0,2281,Header_Length,11.600000381469727,18.408649444580078,6.808649063110352,1.0,-,Attack,Attack,Benign
attack_binary_cw_0,2281,Min,50.0,54.290626525878906,4.290626525878906,1.0,-,Attack,Attack,Benign
attack_binary_cw_0,2281,ack_count,3.0,0.2527580261230469,-2.747241973876953,0.30000001192092896,Integer constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,syn_flag_number,0.0,-0.6132820248603821,-0.6132820248603821,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,SSH,0.0,-0.550121009349823,-0.550121009349823,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,ICMP,0.0,-0.5250918865203857,-0.5250918865203857,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,Protocol Type,17.0,17.494525909423828,0.4945259094238281,0.0,"Protocol clean=17, adv=INVALID (non-integer: 17.4945) | Protocol invalid: non-integer",Attack,Attack,Benign
attack_binary_cw_0,2281,syn_count,0.0,-0.4817718267440796,-0.4817718267440796,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,psh_flag_number,0.0,-0.4598689377307892,-0.4598689377307892,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,rst_count,0.0,-0.3899599611759186,-0.3899599611759186,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,rst_flag_number,0.0,-0.3588283061981201,-0.3588283061981201,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,HTTP,0.0,-0.34488242864608765,-0.34488242864608765,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,fin_flag_number,0.0,-0.2874416410923004,-0.2874416410923004,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,ARP,0.0,-0.23747096955776215,-0.23747096955776215,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,fin_count,0.0,-0.205356627702713,-0.205356627702713,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,LLC,1.0,1.0877808332443237,0.08778083324432373,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,IRC,0.0,-0.06532370299100876,-0.06532370299100876,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,DNS,0.0,-0.06268004328012466,-0.06268004328012466,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,ack_flag_number,0.0,-0.057516179978847504,-0.057516179978847504,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,SMTP,0.0,-0.03997216746211052,-0.03997216746211052,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,cwr_flag_number,0.0,0.031404606997966766,0.031404606997966766,0.0,Integer constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,HTTPS,0.0,0.02472594939172268,0.02472594939172268,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,UDP,1.0,1.0239311456680298,0.023931145668029785,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,TCP,0.0,-0.02340090274810791,-0.02340090274810791,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,DHCP,0.0,-0.02163400501012802,-0.02163400501012802,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,Telnet,0.0,-0.0190570205450058,-0.0190570205450058,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,IGMP,0.0,-0.01775212027132511,-0.01775212027132511,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,IPv,1.0,1.0173662900924683,0.01736629009246826,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,2281,ece_flag_number,0.0,-0.011314130388200283,-0.011314130388200283,0.0,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,2281,Time_To_Live,78.0,78.00508117675781,0.0050811767578125,0.0,-,Attack,Attack,Benign
attack_binary_cw_0,2403,Tot sum,15625.0,21899.67578125,6274.67578125,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Rate,2166.47900390625,2819.150634765625,652.671630859375,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Variance,333394.5,332864.59375,-529.90625,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Max,2962.0,2907.39697265625,-54.60302734375,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,AVG,1562.5,1579.03173828125,16.53173828125,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Tot size,1562.5,1573.99267578125,11.49267578125,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Std,577.4032592773438,582.1558227539062,4.7525634765625,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Header_Length,32.0,30.213409423828125,-1.786590576171875,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,Number,10.0,11.3206787109375,1.3206787109375,1.0,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,Protocol Type,6.0,6.55700159072876,0.5570015907287598,0.0,"Protocol clean=6, adv=INVALID (non-integer: 6.5570) | Protocol invalid: non-integer",Benign,Benign,Attack
attack_binary_cw_0,2403,ack_count,10.0,10.296260833740234,0.2962608337402344,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,SSH,0.0,0.14070388674736023,0.14070388674736023,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,HTTP,0.0,0.13927727937698364,0.13927727937698364,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,ICMP,0.0,0.12905417382717133,0.12905417382717133,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,psh_flag_number,0.0,0.11397778242826462,0.11397778242826462,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,HTTPS,1.0,0.9174088835716248,-0.08259111642837524,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,syn_count,0.0,0.0556359700858593,0.0556359700858593,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,UDP,0.0,0.049128077924251556,0.049128077924251556,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,rst_count,0.0,0.04888414591550827,0.04888414591550827,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,fin_count,0.0,0.0479612834751606,0.0479612834751606,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,fin_flag_number,0.0,0.04092203825712204,0.04092203825712204,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,TCP,1.0,0.9613361358642578,-0.03866386413574219,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,Min,551.0,550.9774780273438,-0.02252197265625,1.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,DNS,0.0,-0.01996593549847603,-0.01996593549847603,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,syn_flag_number,0.0,0.017355505377054214,0.017355505377054214,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,rst_flag_number,0.0,0.0171500276774168,0.0171500276774168,0.30000001192092896,Integer constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,Time_To_Live,64.0,64.01583862304688,0.015838623046875,0.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,IPv,1.0,1.0157285928726196,0.01572859287261963,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,Telnet,0.0,0.014448577538132668,0.014448577538132668,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,IGMP,0.0,0.01339638326317072,0.01339638326317072,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,DHCP,0.0,-0.010516892187297344,-0.010516892187297344,0.0,Binary constraint violated (must be 0/1),Benign,Benign,Attack
attack_binary_cw_0,2403,ece_flag_number,0.0,-0.010195175185799599,-0.010195175185799599,0.0,Integer constraint violated | Non-negative constraint violated,Benign,Benign,Attack
attack_binary_cw_0,2403,LLC,1.0,1.0070332288742065,0.007033228874206543,0.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,IRC,0.0,0.0047554150223731995,0.0047554150223731995,0.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,ARP,0.0,-0.0046537392772734165,-0.0046537392772734165,0.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,SMTP,0.0,0.002721139695495367,0.002721139695495367,0.0,-,Benign,Benign,Attack
attack_binary_cw_0,2403,ack_flag_number,1.0,1.001747965812683,0.0017479658126831055,0.30000001192092896,-,Benign,Benign,Attack
attack_binary_cw_0,5968,Tot sum,662.0,-25178.857421875,-25840.857421875,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,Variance,1502.622314453125,-922.1784057617188,-2424.8007202148438,1.0,Non-negative constraint violated | Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_cw_0,5968,Rate,78.16845703125,-1170.388671875,-1248.55712890625,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,Tot size,66.19999694824219,-77.15838623046875,-143.35838317871094,1.0,Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,AVG,66.19999694824219,-31.63434600830078,-97.83434295654297,1.0,"Non-negative constraint violated | AVG outside [Min, Max]",Attack,Attack,Benign
attack_binary_cw_0,5968,Number,10.0,-31.68280029296875,-41.68280029296875,1.0,Integer constraint violated | Non-negative constraint violated | Packet count must be >= 1,Attack,Attack,Benign
attack_binary_cw_0,5968,Max,176.0,149.76922607421875,-26.23077392578125,1.0,-,Attack,Attack,Benign
attack_binary_cw_0,5968,Std,38.763671875,28.2232666015625,-10.5404052734375,1.0,Variance mismatch vs Std^2,Attack,Attack,Benign
attack_binary_cw_0,5968,Header_Length,11.600000381469727,18.37704849243164,6.777048110961914,1.0,-,Attack,Attack,Benign
attack_binary_cw_0,5968,Min,50.0,54.24740219116211,4.247402191162109,1.0,-,Attack,Attack,Benign
attack_binary_cw_0,5968,ack_count,2.0,-0.7510874271392822,-2.7510874271392822,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,syn_flag_number,0.0,-0.6054256558418274,-0.6054256558418274,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,SSH,0.0,-0.5466380715370178,-0.5466380715370178,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,5968,ICMP,0.0,-0.5252507328987122,-0.5252507328987122,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,5968,syn_count,0.0,-0.46479931473731995,-0.46479931473731995,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,psh_flag_number,0.0,-0.4466964304447174,-0.4466964304447174,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,HTTP,0.0,-0.3928714990615845,-0.3928714990615845,0.0,Binary constraint violated (must be 0/1),Attack,Attack,Benign
attack_binary_cw_0,5968,rst_count,0.0,-0.3889433443546295,-0.3889433443546295,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
attack_binary_cw_0,5968,rst_flag_number,0.0,-0.35399073362350464,-0.35399073362350464,0.30000001192092896,Integer constraint violated | Non-negative constraint violated,Attack,Attack,Benign
